swa	"""Alikubali Simba."
swa	Hiki nikitu kizuri kamwe!
swa	Tukiwa njiani, tuliwaona watoto wenzetu wakicheza mpira wa miguu.
swa	Alilichukua kanga lake na kuwafungia kuku wote mle ndani.
dav	Kioghadi, mbisi redeboka nandighi.
dav	Wawuda na Anita ndeweboiloghe.
dav	Safari idakaia ndacha.
dav	Mruke ghudechuwa basinyi.
dav	Mbughimbughi idewusa mbuwa ya Kwaru.Ukawinga Kwaru.
thr	राजा कुत्ताके पकड़ लइ ।
thr	फिरके मूचक बाकी झुगली खैइची अउर कही हेंउओं हेंउओं जक मतलब आ आखिरमे समीरा उपर देखी अउर आँखी पोँछत दुनु नेंगपडेए । समीरा सुशकतए अउरफुला गिरातए ।
thr	﻿उत्तर१) ६ पेरी-पेरी छिंया  ,२) ३ सन्तर ,३) १ लाल सेब ,४) १ डन्ठुर लागो भओ अण्ड
thr	दुसरे दिन बो एक छोटोस रबड को तुकड़ा  , उनको तुकड़ा , एक बार और एक ड़ोरा को तुक्डा धरी ।प्रेम अब हर समए छोटी छोटी चिज ढुढत रहत रहए।दुसरे दिन एक बो गुलाबको एक काटो, सुरजमुखी कि एक पत्ता, एक छोटोसो डण्डा, चाह कि पत्ता , एक इमली को पत्ता और एक छोटो कन्कड़ डारी ।
thr	जबतक बाकी दाउवा बा बइयार से बात बतकात रहए । चिनु सबए चिज(सामान) अइसो समेटी कि किताब सबसे उपर रहए । जहाँ बा बाके देखलेत रहए ।
saz	"""Mogho thella pajja!"
saz	"Aski dabba thogo doskar uncho pol-dugai, Charan!"""
saz	Gappu-ku natchaso avarani!
saz	""", meni Amma sangaasi."
saz	Legutho jaana-go!Il-la ango kaai-thi kethugai-gya?
wbr	"""उबी रे संपी, घबरा नके,"" आई धिरे रई ने हमजाड़े, ""मने लागे आने आपड़े भाई-बन पाय जावू है।"""
wbr	तमारा जीवन मांय हुं फर्क आवेगा?
wbr	अनु जौवे है नमूनानै आकार सब ठेकणे।हंपाई नीं सकती चीजें हैतेज ईनी नजर!
wbr	ले हेंड जराक कास हामे आवी जा, मारे तने जोवु है। तवाई कई बी हो आपडे मलीने रास्तो काडी दियंगा।”
wbr	कसा...कस ओ हो!
lou	"In, dé, trò, ..."""
lou	figi  kou é pla.
lou	Timoté ap joué kash-é-fé avèk sô zami-yé.
lou	"""""Hmmm, ayou yé kouri?"""
lou	É Jérémi kash dedan in tambou.
pwr	मी केतारबी गुंडल्ला वाकलाचिरका काढतली.
pwr	"""बाय आज पाणी पोडे कि नी?"""
pwr	बाय दहाडीन मेसेक एक कहाणी कोयतली.
pwr	बाकीन बंटी नि मानतली.
pwr	तेत्यारुत, “भंगारवाला, पेपरवाला, रद्दीवाला!” ओसो गांवीन चिनून बाबू, भंगारवालू आयड्यू.चिनून मूर्खायनो बारथे तोक पिपेलतो होतो.
gon	"दाऊ इत्तुल| ""नाकुन मनी मरेगमट !"
gon	इगा मर्रा मन्ता    जागा ते  तानंग हिर्र्क  हत्तंग जागाते  जागा तान मुदीहता इरक ओरके  सेपाडे सेपड़ मन्ता,  इरक ओरके  सेपाडे सेपड़ मन्ता|
gon	अन्न गेत्तिंग तेज ते पर्रीय इदेन्य आपेड बदिर ता चिटकनी लगेह किन्ता|डोकरी आजी ना नीला साडी, अव रोज्जी र्किरय पहर बूम पोर्रो ओड़ाता आपेडेय बूमपोर्रोडा रंग नीला मन्ता|सत्ते इत्ती न दीदी ?आन्दन से नन्ना समझदार?
gon	"""नन्ने नेड वेड कते मिदीन ययो!"
gon	They are not able to converse with each other as they speak a version of Gondi influenced by the state languages – Andhra Adivasis speak Telugu Gondi, Maharashtra Adivasis spoke Marathi Gondi, etc.
sgj	लेकिन मैं कभी इसके साथ नहीं उड़ सकता।
sgj	कोमली हरिन हर सिकारी कर फांदा में फंस गइस । ओखर संगी कउवा हर कहिस -संगी ते हर चुप ले परे रहिबे । तोके मइरगे जाइन के सिकारी हर छोड़ देहि । मैं हर तुरते कुतरू मुसटा के आनत ही ओ हर जाली के कुतर देही।
sgj	हमरन के नानी कर गांव जाना अच्छा लागथे।
sgj	"""ठीक है,"" चीनू बोलिस। आगु बिहाने ""कुकड़ू-कूं, कुकड़ू-कूं,"" करके चीनू जोर से चिल्लावत रहिस।मगर भीम उपर कोई असर नइ होइस।"
sgj	अइसन होते होवत भीम कर नींद खुल गइस।
lep	ཨ་ཁུ་གླང་ཆེན་ལགས་ང་ལ་རོགས་རམ་གནང་བ་སྙིང་ཐག་པ་ནས་ཐུགས་རྗེ་ཆེ་གནང་ཅེས་སྦྲང་མས་ལབ།
lep	གླང་ཆེན་གྱིས་སྦྲང་ཚང་དེ་ཁྱོད་ཀྱི་ཁྱིམ་རེད་དམ། ཞེས་དྲིས།
lep	ང་བརླགས་སོང་། ངས་ང་རང་ཁྱིམ་འཚལ་ཐུབ་ཀྱི་མིན་འདུགཨ་ཁུ་གླང་ཆེན་ལགས་ང་ལ་རོགས་པ་བྱེད་རོགས་ཞེས་སྦྲང་མས་རེ་བ་བརྒྱབ།
lep	ཨ་ཁུ་གླང་ཆེན་ལགས་ང་ལ་རོགས་རམ་གནང་བ་སྙིང་ཐག་པ་ནས་ཐུགས་རྗེ་ཆེ་གནང་ཅེས་སྦྲང་མས་ལབ།
lep	གླང་ཆེན་གྱིས་བྱི་ཚང་དེ་ཁྱོད་ཀྱི་ཁྱིམ་རེད་དམ། ཞེས་དྲིས།
kln	kamenyun ak batyem ko kanam kasiit
kln	"""Nyon bii"", komwochi."
kln	Torete musar Zama mu sukul simaam ruba.
kln	Kikichopkei Zama kuwo sukul karon.
kln	kagiwach twai
din	Acol kek wun aci ŋiec cieŋ kamken.
din	Ɣen acɔl Mayar.
din	Yen mony kënë aci ɣonde pol ku le reer roor run juec apɛi.
din	Adut aci thal tɛn kek.
din	Ku Pien eci riɔc kek.
spv	""" कि आय ?"""
spv	पुस्तक घले त मोर सांग आन |
spv	﻿रोज  सखालूं  हामे स्कूलर लागिर तैयार  हेसुं | मुई आपना.......लगेई पकासीं |
spv	हामें सभु कीछि सांगे -सागें करसूं। हामें एके सार कबार  घले करसूं।
spv	"""लेकिन माँ , माँ  के मुई सभु कथा  आँखी -आँखी केंता करी बताती।"
rwr	रातरा मा ने  श्याम घोडा वेजेन सुता , तो मन्जु                        पाणी में पेरवा वारा चश्मा लेन घर ती बारे समुक रा किनारा माते धीरे 2 जावा ढुकी । वटे
rwr	, मे पुसियु। दादोबाहरोन पा वे।‘जरे राज ओपोनके है              के ओपोनबाण्णे नी जाणुसेइजे ग्युके बाणोजाणु ओपो वास्तेठीक कोनी।’ वणी कियु।मन मारे             दोस्तो री यादआवे है।             मन मारेमारसाओ रीइ यादआवे है। काषमु बाण्णे जासकती।             ‘ओपोन अजीकतरा दाडा घरेरेणु पडी ?’ ‘मनठा कोनी नूरी।’ दादोबा कियु, वे दकीदकीजे              रिया है।             ‘मोटा मनकोनओ केणु घतुईअच्छू नी लागतु- मन नी ठा।लागे है मोमलेघणो खराब है।             मन दादोबानअतरा दकी देकणाघतुई अच्छु नीलागतु, अण वास्तेमु उबी पीवोउ। ‘ठीक है             खूब वुउआरोम!
rwr	दुर्भाग्यवश, वननो नोम ओविराप्तर राकियो। हमे तक आपन अंदाजा लगाया वेईला कि जीवो रे बारे में ओपने घनो कुछ ठा पडनो बाकी है। घना रहस्य है जनना कोई सुराग नि है और घना सूत्र गलत जोडा गिया। जीवाश्म वैज्ञानिक हमेई अन पहेलियाँ मे सुलजावा मे लागो रीया है। अजे तक घना शोध बाकी है। कोई आप जीवाश्म वैज्ञानिक वने ऐडी ही कोई रहस्य सुलजावनो चावेला?
rwr	"उबोर- ऊबोरे मालिया ।""मालियो                       धोड़ियो।""बगिचो कुयो मती कर ।"" मालियो भारियो, के कालियो तो वटे खाडोखोदियो रो तो।                                               खोदियो री माटी मे मोटा-मोटा आलू ता ।"
rwr	दुरगामी होशबढिया नामक भविष्य वासते योजना वनाता। अहिल्या बाई वन मेती होजियोडी सांमतो मे एक ती जको पेलाईस गोरा रो साम्राज्य रा खतरो पो भांप लिदो। वे हमजियां पा कि गोरा लोगो रा चारो रा ढंग-ढाला अलग ता अन वासते खुदरीसना ने तैयार करवा वासते एक फ्राॅसीसी कमंाडर राकियो जको योरोपीय तरीको रे जिकन युद्य लडवा वासते चार पलटन तैयार किदी।
ets	Ejé,ǫ re a aga.
ets	Si ólogbó mę ri?
ets	I mati mi ǫlǫgbǫ męn.
ets	Ó la é vi akpoti!
ets	Si ólogbó mę ri?
lko	Silibechanga buluu buli lwosi dawe.
lko	Yekera ebilaro ebio biosi.
lko	Engonyerereamachimanyunyufukelichungwa.
lko	Khulwa sina amaremwa kabechanga namuki?
lko	Niyo ingo wange.
bgc	गप्पू न ऊंची गिंडु फेंकी बल्लेबाज झुक गया अर गिंडु सीधी जा बड़ी पहलवान के मुह में
bgc	चाल्दी हो तो आज्या म्हारे  साथ.
bgc	माळू अपने कुत्ते काळू गैल्यां नानी के घरां बिग गया| नानी पहाड़ी प रह्या करदी।
bgc	अं कुत्ता को थोब्ड़ो लाम्बो सै |
bgc	"री लाडो, तू के टोहन लाग् री सै?आपणी किताबां, खिडोंनयाँ नै छोड कै तू के ढूंढण लाग् री सै?अड़े न तो कुछ देखण नै है अर न कुछ सुणण नै।"""
gld	Ми амта дякава нучикэндюэн дёдиадиани гадёи осини, Ма мимбивэ госолайни.
gld	Бэгдидуи тэсими гучи улэлэ, тэде-ну?
gld	Ми мо мокчачими мутэи.
gld	Эй ми дёгби.
gld	Чина - ми андаи.
dho	હવે જીતૂ આઈ હો હુધી, ગણુની વારી આહે
dho	જીતુએ ગનુના ચાલુ કંધા આહે .
dho	વીજુ એક ઝાડવા પાછડ હંતાઈ ગો આહે .
dho	જીતૂ તણાં દોસ્તારે હાથે  રમી રનુ  આહે
dho	રજુ એક ટેક્ષા  પાછળ  હંતાઈ ગો.
coz	Ni nuxrï lloo̞ nda ja'ä
coz	Nu chekö xride jíncha txritagua ku rru ruakiä
coz	Kua netoö nda ja'ä ndie ni dserjï.Tooma rrí especial, nillasiä nda ino dijú
coz	﻿Kua bikuä nde nué nu nde ni jangi
coz	Kutse
kcp	ngo 'dix mixzox.
kcp	ngo 'dix tigirixshix.
kcp	appa meme, riye meme, ayya meme, naginye meme kerra, riye meme, a a.
kcp	kudugu medi meme kennix ngo nna ka 'bus' ngo thux kadidi u'da ma darra.
kcp	ngo 'dix u'da ma darra anna ka 'bus'.
zap	Nyobre  ma lizh ma, gorze ngwzhël ma tlë' do' masno'l.
zap	Quiero beber un poco de agua.
zap	"""¿Pku'ch re pet nak liidxa, Bääzin?"""
zap	nabeza ti be'nda ni la Serpy.
zap	"""¡To bshinha!"
ibb	Enang ukwak ado aduok ke ukod Fati.
ibb	"Uduk  ikod!"""
ibb	Udiana, Fati ama ase isong.
ibb	Ake soyo adiki  mme Akwok ata uwak uwak  mmo!
ibb	ado eti itie nditie ndia idadad  mango.”
