bax	Lo’ te ka a nta’ mi pa mféékêt mún nyütu kpa’ mbe yu shî te nsa’ngu mféékêt me shi’ mi a me yétne yi njit mún nyütu me ndînî ne pi’ tu te nsa’kpen pua yit mún te ngu na,
bax	Gû púen kpa’ na mbe pô ngúe ngúe mesù kèn mbi pit ngékét mféé kêt shi nsènte mbe te ka kèn ntúe’she wap ngúenengúe na. Gû yap ghékét ngúenengúe mféé kêt ntúe’she me shi’ yi nkú’ ranami yúe a nte pe nsùene yire nsa’ ngam ma, mo’ nké yétne yi nèn nshié rône yúe a nsüshe rane-mi na.
bax	Pa mvévé, te fakú, ghétkét mféé kêt yi nsho’ nga yu lére yùe pe yétne yi mfa ne pon pap na.
qxu	Kanmi derechonchis estudiananchispaq, hinaspa obligatorio escuela primariapi estudiananchispaq mana qolqeta pagaspalla. Kantaqmi derechonchis, allin estudiasqanchisman hina, secondariapipas, estudios superiorespipas estudiananchispaq.
qxu	Hinaspataqmi kasarasqaq wawanpas mana kasarasqaq wawanwanpas kaq derechoyoqllan kanchis qawasqa yanapasqa kananpaq.
qxu	Kanmi derechonchis huñunakunanchispaq, asambleapi hina, rimanakunanchispaq. Kantaqmi derechonchis asociacionta cooperativata ruwananchispaq.
qxu	Llapa nacionkuna kuskalla ruwayta atinku, chay llapa qawasqanchis derechonchiskuna ruwaspa kanapaq.
qxu	Llapan llank'aqpan kan derechonchis, llank'asqanchisman hina, allin pago chaskinapaq, familianchispas allin kawsaypi kananpaq, allin sumpayta chay pago aypananpaq.
tgl	Sapagkat ang mga Kasaping Estado ay nangako sa kanilang sarili na tamuhin sa pakikipagtulungan sa mga Bansang Nagkakaisa, ang pagtataguyod ng pandaigdig na paggalang at pagtalima sa mga karapatan ng tao at mga saligang kalayaan.
tgl	Ang bawat tao'y may karapatan sa edukasyon. Ang edukasyon ay walang bayad, doon man lamang sa elementarya at pangunahing antas. Ang edukasyong elementarya ay magiging sapilitan. Ang edukasyong teknikal at propesyonal ay gagawing maabot ng lahat at ang lalong mataas na edukasyon ay ipagkakaloob nang pantay-pantay sa lahat batay sa pagiging karapat-dapat.
tgl	Walang sino mang aalisan ng kanyang ari-arian nang walang katwiran.
tgl	Ang bawat tao'y may karapatan sa kapantay na bayad ng kapantay na gawain, nang walang ano mang pagtatangi.
tgl	Ang lahat ay pantay-pantay sa harap ng batas at may karapatan sa walang pagtatangi ng pangangalaga ng batas. Ang lahat ay may karapatan sa pantay na pangangalaga laban sa ano mang pagtatangi-tanging nalalabag sa Pahayag na ito at laban sa ano mang pagbubuyo sa gayong pagtatangi-tangi.
emk	Mɔɔ si bolo fen ma kan ka mina a la fanka bolo ma.
emk	Dannatanbikolu kɔdɔ, bɛɛ di se i kun karifadiya ɲinina jamana gbɛdɛ dɔ, i don ma kan ka jɛn a la.
emk	Mɔɔ tɛ se karabala ka ladon dɛɛ dɔ, dɛɛ min man di a ɲɛ.
emk	Adamaden kelen kelenna bɛɛ nii kakan ka lakanda, ka a la hɔrɔya lakanda, ka a kun nakanda.
emk	"Bani, bɛɛ bɛnni miriya kelen ma, ka a lɔ adamaya lasabati ma, wo ye wajibi le di bɛɛ ɲɛ, walako miriya wo ye se lataamala sila bɛɛ kan, ""ONU"" gbaraba bara a kandi: ko adamaden lakanda sariya ɲin bara kɛ dunuɲa bɛɛ ye wajibi di, sa bɛɛ ye a to i hankili la, ka i tɛsidi, ka mɔɔlu karan a la, ka alu jodon a la, ka a latinma jamanala tɛ."
nym	Kila munhu wina haki ya kubi na nsi.
nym	Ibanza lya Mahanga lyatangaja kubi banhu bose bubyalagwa na haki zilinganelile. I haki jiniji zimanichage, ja kuwako, zilangaje ku banhu bose. Secretary General
nym	nduhu munhu alataziwe nsabo yakwe bila nguno.
nym	Babyazi bali na haki ya kwandya kubasagulila bana babo ilimu iyo baliihaya.
nym	NGUNO giki ulu abanhu bakasaziwagwa kuhaya basole mashilanga kuzitula bushimba, kulema kwibonelwa na bahanya ba nsi Ilagilo lya Nsi lilabade haki jabo,
vai	ꗞ ꔰ ꔇꔀ ꖴꘋ ꗏꖺ ꘃ ꗞ ꕮ ꕒꔤꕩ ꕉ ꕧ ꕸꖃꔀ ꕮ ꕉꖷ ꗞ ꔇꔀ ꖴꘋ ꗏꖺ ꘃ ꕸꖃ ꔉꕖꕌ ꗞ ꕧꕌ ꔧ ꕉ ꕴꕱꕎ ꕉ ꕩꕌ ꕧ ꕸꖃ ꕸꖃꔀ ꗏ ꕘꕞꘋ.
vai	ꗪ ꕉ ꕮꕯ ꗞꗢ ꗬꗡ ꕩꕌ ꗓ ꘃ ꖏ ꘈꗢ ꖷ ꖸ ꖦꖕꕰꕊ ꗝꘈꔳꘂ (ꕮꕨꕧꕌ) ꖸ ꖴꗷ ꕢꕌ ꕉꖸ ꕮ ꕉ ꕞ ꗓꔒ ꕉꕜꕮ ꔔꘋ ꕞ ꗋꖺꕰꕊ ꖸ ꕞ, ꕉꔤ ꔳ ꖏ ꕚꕌꘂ ꕃꔤ ꗏꗒꗡ ꖏ ꗞꗢ ꖸ ꗬꗡ ꔧ ꕸꖃꔀ ꖸ ꗬꗡ ꕞ ꖏꕎ, ꘃꖷ ꕉ ꕞꕒꘋꗣ ꗏ ꗞ ꗏꗒ ꔰ ꔧ ꕪꘋ ꔰ ꕉꕜꕮ ꔔꘋ ꖸ ꗳ, ꕎꕌꔳ ꖷ ꕉꖸꔧ ꖏꕎꔀ ꖴꗷ ꘈꗢꖸ ꖸ ꗓꕎ ꖤꘋ ꗞ ꖸ ꖴꘋꗒ, ꕉꖸ ꕩꕌ ꔬꕩꕌ ꕉꖸ ꔵ ꕞ ꕉꖸꔧ ꗛꘋ ꗓ ꗋꖺꕰꕊ ꘈꗢꖸ ꖸ ꗪ ꖴꕮ ꕪ ꘈꗢꖸ ꖸ ꗛꖺ, ꗷꔤ ꖷ ꕉꖸꔧ ꗞ ꖸ ꕪꕌ ꕉꖸꔧ ꗞ ꖸ ꗓꕎ ꕃꕞ ꕮ, ꕉꖷ ꕉꖸꔧ ꕚꕌ ꕧꕌ ꗏꖺ ꖏ ꘈꗢꖸ ꖸ ꗏ ꗞꗢ ꖸ ꗳ ꕸꖃ ꖴꘋꗣ ꖸ ꗳꕮꕊ ꗏ, ꔧ ꗦ ꗞꗢ ꘃꖷ ꖸꔧ ꔳꕩ ꖨꕮꕊ ꖸ ꕮ ꕉꖸꕊ ꕃꔳꘂ ꗛꖺ.
vai	ꗞ ꔰ ꗋꖺꕰꕊꔒ ꖷ ꕉꔤ ꖏ ꘀꗫ ꗷꔤ ꖷ ꕉ ꕴꕱꕎ ꕉꖷ ꕉ ꕩꕌ ꕚꕌ ꗉ ꖏ ꗏ; ꕉꖷ ꗋꖺꕰꕊ ꘈꗢ ꗱ, ꕉ ꖴꘋ ꗞ ꖸ ꗻꗡꕩꕌ ꕮ ꖴꘋꗒ ꕪ ꔇꔀ ꖏꕎ ꕉꖷ ꗞ ꖷ ꕚ ꔇꔀ ꖏ ꔫꔤ ꗏ ꕉ ꕮ ꘃ ꖸ. ꕉꖷ ꕉ ꖴꘋ ꕀꔤ ꕮ ꗓ ꗏꖺꕎ, ꕉꔤ ꕀꔤ ꕮ ꗓ ꔬꕩ, ꕉꖷ ꕉꔤ ꕀꔤ ꕮ ꗓ ꗪ ꘈꔧ ꔇꔀ ꕃꕞ ꗷꔤ ꔰ ꗱ ꕉꖷ ꗞ ꕮ ꕸꖃ ꔉꕖ ꕉ ꕧꕌ.
vai	ꗞꗢ ꖸ ꔰ ꗋꖺꕰꕊꔒ ꖷ ꕉꖸꔧ ꕐꕌꕎ ꗏꗒꗡ ꗱꗡ ꗓ ꘃ ꗏꗒ ꕞ ꖏꕎ ꕉꖷ ꗞ ꗏ ꗓꖺ ꔰ ꕮ ꔳ ꕉ ꗏ.
vai	ꗞ ꔰ ꗋꖺꕰꕊꔒ ꖷ ꕉ ꕚꔤ ꔳ ꗝꘈꔳꘂ ꗏ ꕉ ꕧ ꕸꖃꔀ ꗏ ꕉ ꕎꕬ ꖝꖕꕯꕊ ꗱ ꖺ ꕉꕌ ꗸꔪꗽꘉꔎ ꗱ, ꕉ ꗷꔤ ꖷ ꕉꖸ ꖝꖕꕯꕊ ꖸ ꗪꗡ ꕞ ꕸꖃ ꗓ ꕉ ꕞ ꕾꔳ ꗏ.
gkp	A kɛ lənɛɛ nukan dɔɔi gaa maanɛ yɛnɛ nuan diə pɛli kweiwoo ɓoi, diə laa di maamɛni la, yi di hwa kɛ ɲɛimaaɲɔn da mɔnɔ di hu, ɓə kele yɛnɛnuan kaa bɔi.
gkp	Nui lɔpee a pɛli gbɔwɔ kiliɲahiə kɛi, niiɓa yiiɓo pələ hu. Mukulaa ɓa a pɛli niiɓa kalan gɛi, ə niiɓa yiiɓo juwu yii ɓo pələ hu.
gkp	Dɔn ɲɛi huwoo kaa nukele ɓa tanɔn, guloju hwə ma yɛ ə kɛ a huwu mɛni, gu kɔlɔ kɛpələ, gu lawoo, ɲaala mɛni kɛna bələ, kiliɲahie huwu lɔpe, nɛi hu yii ɓo pələ ɓa, hɛn jɔlɔɓo pələ pɔ da nukaapələ da zəĝei, yɛ ə kɛ a hulonu da nɛnu yilipulu, yɛ ə kɛ lɔi gaa gbɔɔɓa ju mun, yɛ ə kɛ a lɔi yi gaa nii məlan nɔi yemu a ju mun dɔn ɲɛi huwoo kaa nukele ɓa tanɔn.
gkp	Tɔɔi gaa nu yei yɛnɛyii hu da ŋɔɔ lɛgbɔɓa laa, maala kele hɔlɔɓoɔ ɲɛn lɔ gaama, ya ɓaa a məlaa diwɛi kɔwɔtɔi, kpɔmaa yii hu yi hulu mɛni hwə laa.
gkp	Pɛlɛn mə ɓa a kpɔmaayi hɔɔtɔma, əlɛ maala ka ɲei gbɔmayii ti da nɔi ɲɛitɔwɔ nuaan di maakɔŋɔn.
amc	Pishtacovin tzova jamun haruzquin jau nininyamatimunhcanquihqui.
amc	Coonrocon hiromaquin jau cuzahax jaton nutunohax joconvahin nututzan paxahi voyamaticanquihqui, jato jarixon chitunonvo. Ja jahanovomun cuunyamahi Naciones Unidasquihqui.
amc	Quiyoo jonivo nututzarazinohax ciudadadnotimunhcanquihnucanpu.
amc	Quiyoo nutunxon jato jaton nutun vonixo jaton nutun j ahahquicavizquin jato quinhtimunhcanquihnu, javi jaton quiricamahizha.
amc	Cooncovin hiromaquin jau cuzahazquinhcain tzova chanicanyamatimunhnucanpu, cooncovin hiromahavaun honanhamahton. Cooncovin hiromaxo honanxon jamuncovinrocon mushtun yohinon yohihoxanhquin tzova jonitzan yohixonon yohitimunhqui. Hichaxon nincaanovo jato nincaaquihintimun juesnucanpu, cuzaquin yohihira jonihquiqui jatonrivi nincaanovo.
bos	Niko se ne smije smatrati krivim za krivično djelo na temelju bilo kakvog čina ili propusta koji nisu predstavljali krivično djelo u smislu nacionalnog ili međunarodnog prava u vrijeme kada su oni bili počinjeni. Isto tako ne smije se izricati teža kazna od one koja se mogla primjeniti kada je krivično djelo počinjeno.
bos	Svako ima pravo da sam posjeduje imovinu, a isto tako da je posjeduje u zajednici s drugima.
bos	Svako ima pravo na rad, na slobodan izbor zaposlenja, na pravične i povoljne uvjete rada i na zaštitu od nezaposlenosti.
bos	Sva ljudska bića rađaju se slobodna i jednaka u dostojanstvu i pravima. Ona su obdarena razumom i sviješću i treba da jedno prema drugome postupaju u duhu bratstva.
bos	Svako ima pravo na slobodu mirnog okupljanja i udruživanja.
oaa	Ӈуивэддэ эӡилил баи аристоваира, эӡилил даппа̄, эӡилил хасаси.
oaa	Хамаче̄дда̄ чипа̄ли нари дорони бјӣни мэ̄нэ бо̄ӈуӡӡи мэ̄нэддэ силмапула нарисалӡидда ӡаӈге̄рами.
oaa	Хамаче̄дда̄ чипа̄ли нари доро̄ни бјӣни грасидануства̄ дапами.
oaa	Хамаче̄дда̄ чипа̄ли нари, хупанне̄, дорони бјӣни гэлэми сосиалинэи бэлэччурре̄ддэ̄, андупурре̄ддэ̄ на̄дамба мэ̄нэ дороббјӣ дапутабуӡӡи, мэ̄нэ маӈгабби гэвумэ балӡибуддо̄ни экономическиду, сосиалинэиду кулитурнэиду областиду гурума кусуӡӡи гуру-гурума гэсэ уилэӡӡи бэлэчимэри бо̄-бо̄ структурэ̄ннјӣ, ресурсэ̄нни хэттэ̄ини.
oaa	Хамаче̄дда̄ чипа̄ли нари на̄дассичи чипа̄ли доролбо, чипа̄ли гэвулбэ эсипчи деклара̄сијаду долдаппулалба хаивадда̄ хо̄нидда̄ эпулэ кадачче̄: гои халадда̄ биӡини, хэрэктэни силланидда гои биӡини, хусэнне̄ддэ̄-эктэнне̄ддобиӡини, кэсэниддэ̄ гои биӡини, религијанидда̄ гои биӡини, политическиддэ̄ гоиддэ тэдэни, гурумадда̄ сосиалинэиддэ̄ тэккэни биӡини, абдулусалдда̄, бајанӡисалдда̄ сјӣнэӡӡисэлддэ биӡини.
pes	هر کس حق دارد در برابر تعقیب شکنجه و آزار پناهگاهی جستجو کند و در کشورهای دیگر پناه اختیار کند.
pes	احدی را نمیتوان خودسرانه از حق مالکیت محروم نمود.
pes	هر کس حق دارد آزادانه در زندگی فرهنگی اجتماعی شرکت کند، از فنون و هنرها متمتع گردد و در پیشرفت علمی و فوائد آن سهیم باشد.
pes	از آنجا که اساساً حقوق انسانی را باید با اجرای قانون حمایت کرد تا بشر بعنوان آخرین علاج بقیام بر ضد ظلم و فشار مجبور نگردد،
pes	هر کس حق دارد در اداره امور عمومی کشور خود، خواه مستقیما و خواه با وساطت نمایندگانی که آزادانه انتخاب شده باشند شرکت جوید.
hsn	法律之前人人平等，并有权享受法律的平等保护，不受随么子歧视。人人有权享受平等保护，以免受违反本宣言的随么子歧视行为以及煽动咯种歧视的随么子行为之害。
hsn	随么子人当宪法或法律所赋予他的基本权利遭受侵害时，有权由合格的国家法庭对咯种侵害行为作有效的补救。
hsn	人人有思想、良心和宗教自由的权利；咯项权利包括别他的宗教或信仰的自由，以及单独或集体、公开或沕起以教义、实践、礼拜和戒律表示他的宗教或信仰的自由。
hsn	教育的目的在于充分发展人的个性并加强对人权和基本自由的尊重。教育在得促进各国、各种族或各宗教集团间的晓得、容忍和友谊，在得促进联合国维护和平的各项活动。
hsn	人人有权要求一种社会的和国际的下数，在咯种下数里头，咯宣言写记的权利和自由能获得充分实现。
slr	Kish toplumnihxi üyesi der, toplum garantisine dekhhxur dihxen hak var, haysiyeti ma kishiliki hürchukh gelishtirish dekhhxur dihxen iktisat, toplum ma kültür haklarine uygulashen dekhhxur dihxen hak var, bu ulusal ma uluslararasi tarzlar la, ulusal bünye ma kaynakden etgen.
slr	Heme kishler hayat, hürriyet ma emniyet varber dihxen hak var.
slr	Bu beyannamede pidish, nang ülke vosa, nang topluluk vosa ene kem vosa nang faaliyet vosa ene nang eylem vosa la bu beyannamede pidihxen haklarne ma hürriyetlerne bozhxan hak var, yeshamahxe.
slr	Kem vosa ilmi, edebi ene artistik üretimleriden chikhhxen manevi ma maddi faizlere korumane dekhhxur dihxen hak var.
slr	Hukuk iliside heme kishler adil der, hukuknihxi adil korumasi varber dihxen hak var, nang fark volsa varmahxe. Bu beyannamene bozber dihxen nang ayirt vosa ma bu ayirtne ayartber dihxen nang eylem vosanihxi zararine kachinishe vule, kishler adil koruma varber dihxen hak var.
oki	Chito agetogol koyanat en tayitop ngotutik.
oki	Chito agetogol nepo emoni kotinyey imanit nepo ripet en oratinik togol chepo yoindo kopuni toretetop sergalinyin ak emotinik chegoituyogei. Tinye imanitop kurpet togol chebo emenyin ak tesetaptai nenyinet
oki	Chito agetogol kotinyey imanda nepo mengetop emet.
oki	Piik cheech,tiepiosok ak ngetotik kotinyey imanit komutkey, sotech kanyuwan komomi terchinyet agetogol. Togol kotinyey imanda negergey en gomutisyet.
oki	Chito agetogol kotinyey imanda kochutkey ag gotet agetogol, tinyey imanda kongerekchi gasit isochut tesetap tay nepo ngalechono.
hni	Miavpyuq heq nil maq ceil lal,aqnu hhaqhav maq lavsiv laq meil e faqltiq yaol dal alnei,aqsol liq saqnei qiq kov dei laq meil meiqzaq bu'loq nei,loqleil nei ceilsoq qivq,xilmeil e ngaoq, aqyoq e meeqduq ssolnei meeqhhaq lo'qo,aqyoq hultav eilduv laq e miaoqzyul meiqzaq ceilsoq qivq.
hni	Soqhhaq meiq e ngaoq col e neema bi gaol lal movq balnei meiq e nga,goqjalkalla,colqa kalla ssolnei aqpyuq bavqhel e colba kalla,gaq ssol hhyul bi meeqlal movq,col ssolnei col alka maq bi deiqzaq, maq bi eilzzaq movq balnei soqhhaq meiq
hni	Colpyuq ssolnei yoqpyuq xil mavq dyu nei hu loq nia alngaoq,dalja neenyuq lo'qo miqnieiq aol meeq qivq gaoq. Xilmeil nei niaoq'aol,
hni	Laolngaoq col qiq hhaq ba zaq e goqjal, maq na aq milca e zeiqziif ssolnei siqzeif maq paoq ya leil nei, maq qiq qa meil maq hha bil,goqjif jolduq jolhhal maqpaoq ya leil nei maq qiq qa meil maq hha bil, noqya milhaoq ngaqya milhaoq hameilleil paoq mov paoq maq paoq movq taq.
hni	Aqsol liq yoqhhaq e neenyuq leil bo, neegaol leil bo,zaoljaof halmeil hhei movqleil bo nga; Xil kaoq laoq yoqhhaq e zaoljaof halmei pal movq halmeil qeq movq leil liq kevq,aqnu yoqhhaq qalsol meillaq,maq na siq aq zaoqgao meil laq, bilduvmeil laq,xieivhhovq meil laq leil yoqhhaq na dovq.
gld	Най таони, общество членни бими, нёани экономическай, социальнай, культурнэй удэду мэнэ гэбуи эурӣчэми, хэӈгэлди урэми балдигоани, нёани странадоани балди голосал гой-гой боаду балди голосалди гэсэ диа диавари бэлэчивэчи гэлэури. Тэй найсал таони правочи.
gld	Дёбой най таони, нёандоани, нёани дёӈкандоани иси туримбэ гэлэуриди правоку; турини исиасини осини, государство нёамбани бэлэчидиэни правоку.
gld	Хайва-да эй Декларацияду нирувухэмбэ, хавой-да государстводо-ну, найсал хопандоачи-ну, па̄ди найдо-ну правосалба гучи свободасалба абанагоами тагоачи правова бувуриэм, отолими ачаси.
gld	Уйвэ-дэ байта анадиани дяпаори, камалиори, пуӈнэури ачаси.
gld	Най таони нёани интересэвэни кандёй профсоюзава аӈгоми, тэй профсоюзачи ӣуми ая правоку.
prs	هر کس حق دارد در برابر تعقیب، شکنجه و آزار پناهگاهی جستجو کند و در کشورهای دیگر پناه اختیار نماید.
prs	هر کس حق دارد آزادانه مجامع و جمعیت‌های مسالمت‌آمیز تشکیل دهد.
prs	هر کس حق دارد که سطح زندگانی، سلامتی و رفاه خود و خانواده‌اش را از حیث خوراک و مسکن و مراقبتهای طبی و خدمات لازم اجتماعی تأمین کند و همچنین حق دارد که در مواقع بیکاری، بیماری، نقص اعضاء، بیوه شدن، پیری و یا در تمام موارد دیگری که به علل خارج از اردهٔ انسان وسائل  امرار معاش از دست رفته باشد از شرایط آبرومندانه زندگی برخوردار شود.
prs	هر کس حق دارد که از آزادی فکر، وجدان و مذهب بهره‌مند شود. این حق متضمن آزادی تغییر مذهب یا عقیده و همچنین متضمن آزادی اظهار عقیده و ایمان است و نیز شامل تعلیمات مذهبی و اجرای مراسم دینی میباشد. هر کس میتواند از این حقوق تنها یا همگانی با دیگران، به طور خصوصی یا بطور عمومی برخوردار باشد.
prs	هر کس حق دارد از حمایت منافع معنوی و مادی آثار علمی، فرهنگی یا هنری خود برخوردار شود.
iii	ꊿꑞꂷꉬꅉꂿ，ꋍꐥꐨ、ꑱꈐ、ꀀꅉꌋꆀꅇꈴꋍꑠꈀꏾꃅꇬꏢꇋꀋꉆ，ꋍꂒꅉꌋꆀꂒꉻꑠꏯꑌꁒꐀꀋꉆ，ꊿꂷꇬꐥꆏꏦꃤꇬꀧꌋꃅꌠꌅꐨꐥ，ꇬꏢꇋꇬꁒꐀꀋꉆ。
iii	ꊿꌌꅇ ꎹꌠꑞꂷꉬꅉꂿ，ꅔꀥꌠꌋꆀꄉꀧꈀꄻꅐ，ꄇꄜꋊꃅꌌꏦꃤꈴꄉꑿꀋꐥꀐꄷꍞꇽꂲꆽ，ꌌꑽꃤꀋꐥꃅꉜꌠꌅꐨꐥ。
iii	ꀉꂿꌋꆀꀉꑳꈜꈜꇈꇬꇇꀤꇇꄻꌠꌅꅍꐥ。ꀉꑳꂷꈀꐥꌠꀉꄉꀉꂿꐥꅀꀋꐥ，ꉬꇮꐯꌟꃅꐧꋦꇬꀧꌋꃅꌅꅍꐥꄡꑟ。
iii	ꉻꏑꇩꏤꏓꂱꐥꇯꌠꏦꃤꁢꊧꇬꊿꊇꌅꅍꊿꑌꇐꁌꐨꌋꆀꅪꃰꐥꒈꃅꐥꌠꌅꅍꑠꉈꑴꌌꉉꄜꋊ，ꄷꀋꁨꀋꎪꃅꄿꐨꊼꇅꀉꒉꃅꐥꌠꐧꋦꀒꁨꆹꌠꌋꆀꐥꐨꄺꅐꌠꀻꎆꆹꎻ。
iii	ꌺꃰꌋꅪꑍꂷꐯꇯꇬꉌꃹꈴꑲꆀꑮꉆ。
cnr	Brak se može sklopiti samo uz slobodan i potpun pristanak lica koja stupaju u brak.
cnr	Svako ima pravo da slobodno učestvuje u kulturnom životu zajednice, da uživa u umjetnosti i da učestvuje u naučnom napretku i u dobrobiti koja otuda proističe.
cnr	Svako ima pravo na slobodu misli, savjesti i vjeroispovijesti; ovo pravo uključuje slobodu promjene vjeroispovijesti ili uvjerenja i slobodu da čovjek sam ili u zajednici s drugima, javno ili privatno, ispoljava svoju vjeru ili uvjerenje podučavanjem, običajima, molitvom i obredom.
cnr	Pošto su se države članice obavezale da u saradnji s Ujedinjenim nacijama obezbijede opšte poštovanje i primjenu ljudskih prava i osnovnih sloboda;
cnr	Svako ima pravo da osniva sindikat i učlanjuje se u njega radi zaštite svojih interesa.
gan	人人有平等机会参加自简个国家个公务个权利。
gan	人人有权离任何国家，包括其本国在内，并有权返回渠个国家。
gan	人人有为维护渠个利益而组织跟参加工会个权利。
gan	任何人个任何行为或不行为，在渠发生时依国家法或国际法均冒构成刑事罪者，不许被判为犯有刑事罪。刑罚不许重似犯罪时适用个法律规定。
gan	任何人个财产任意剥夺不得。
cic	Hattakat nanna aaithana' ayakma̱ nannakat alhpi'saho̱ imano̱likma̱ chokma'ni.
cic	Hattak mó̱makat kanaho̱ naalhtoka' atookoli bannakmat imvoota'chi.
cic	Nannakat ikchokmoho̱ ishyámmo̱htok ki'yokya naapiisa' alhihaat nannalhpisa'a̱ i̱lánchikma̱ falammisht anompa achonhochi banna'nihookya yahma' ki'yo, naalhpisa'at ikshokí̱shtokootoko̱.
cic	Kanahaat nanna aayimmikat ittimi̱layyokha bíyyi'kahookya, nannaho̱ ayoppachi bannakmat ayoppacha'ni.
cic	Chipota mó̱makat holissaapisa' aya'nikat imalhpi'sa, ta'osso nannikimikshohookya. Kana mó̱makat nanna aaithana' aya bannakmat aya'ni.
piu	Maru tjutangku tjulkura tjutangkutarra palya tjapira pungkunytjaku tjukarurru wangkarra pungkunytjaku, kuntarrinytjawiyangku. Kutjupangkunta tjapintjangka palya nyuntu tjakultjunkunytjaku. Nyuntu wangka tjakultjunutja putu kulira palya nyuntu yankula yara kulilkitjangku tjapintjaku. Yaalytjiyaalytji tjukarurru, nyuntu kulilku. Kapamanta pina yalytjura ngaranytjaku kulira ngalya yaluntjaku nyaa nyuntu tjapiningka. Yarrkatjunkunytjawiyangku Kapamantangku yara tjukarurru tjakultjunkunytjaku nyuntulakutu.
piu	Wiya nyuntunya tjapira ngaranytjaku, ramantjaku nyuntupa walytja tjutatarra, Waala nyuntupangka wiya tjarrpanytjaku ngatjarri.
piu	Kaantjala tina (United Nations) nyinanyi yanangu yuwankarraku, pana yurungka parrari nyinapayi tjutaku. Palunya kaantjala ngurrara tjutangku kulini wati, kungka, maru tjuta, tjulkura tjuta, kutjupa tjutatarra liipula nyinanyi, wiya kutjupa tjutangku mingarrtjurringkula kutjupa tjuta pikangku pungkunytjaku. Yuwankarra kalypa kutu nyinanytjaku. Wiya kutjupa tjuta, kutjupa tjutaku mayutjurrinytjaku, yuwankarra liipula nyinanyi.
piu	Yanangu tjutakulampa tjukarurru palyantjaku yuutjupilangka waarrkarripayi tjutangku. Ngaa tjutanyatarra tjukarurru purinypangku yantayantantjaku, kungka pipirri wiimatjarra, pipirri kutjupa tjutatarra tina tjutanya, wiima tjutanya.
piu	Wiyalpi pungkunytjaku kutjupa kutjupa tjutanya.
mzi	Tse xkojo tjin xi tjinma tjinjina,ma mindise ko ngindie tsie nga jmmiijinxi tsabana,jmi ndasenjin tajnia nangini.
mzi	Nga ndindie xuta ngatsen de’e ko ngondsejen ngatjin-kjua nga xchandinkon nt’a ngondsejen ngatjin kokjin-tokon,kotjinkjua nga takie engajan skuendinkon xkjin.
mzi	Ngadindie inchjín xi naa ngo jakjandí,chjenga ndasian xki,tikuinii tse kia katsen t’a na’mii ngojo naa,ngojotse katsen sobáa, chjenga ngo ndsen sian xki.
mzi	Tay’a xutani ma fatjó nangi,kotima faengani tse xkojo mejen nga k’osien ngani nangi.
mzi	Tjinkjua nga seen kjay’a xuta nga kuitsama tsabe nga’a ko chiba ngatjabee nga seenxá ko xki nga koe nga seen kjay’a ngatamachjíi.
hea	Laib laib gof jab nongt vel ait vel xit vut dax.
hea	Laix laix maix quaif lit dot laib gof jif.
hea	Laix laix maix quaif lit zif jeef xit des zit lif nongf bangf gof jab, ax dot ghax tongb got zit yef hvuk dot dol dait biaox id mongl zit lix.
hea	Laix laix maix pinf denx jib huit mongl caib jab nongf bangf gof jab bangf gongb wut.
hea	Dol daib pik dail jangs hlieb yangx, maix quaif lit mognl khat yangl niangb, ait jangx ib zaid, dol quaif lit nongd ax yens minf quf, gof jif haib zongb jaot xeet cit. Nenx ob laib niangb diot gid ait khat nongd, niangb diot zas jeef hunb id, niangb diot zas was khat dliat khat id, yent gaib maix pinf denx quaif lit.
lns	Sá’yeé Kitu Ke Nsay Yee Kùm Ghay Wìr Msòŋ Rən, ji mfì’ njiìn yee réŋ fo wíri wùn à vitúm vi vidzə̀m, e dú e máy jiwìr wò’ón mò’ón wùn à Vintati veé wòŋ vi, mo á lem s’’a’rə̀n ghán sidzə̀m e vifii, a wiy a mùm e mvèm yè’éy wùn à duŋrìi fó a tavír ghvém gháy sìn wùn a vitaáví vin vi, shishár shishàr, e mvém wóŋ wùn ákitu ke nsay fó yiì, aá kiíy e kfə̀n a lèm kijuujùŋ e mvèm wìr veé vitum ve dzəəŋ ŋgàŋ si wún à wír veé vitum ve áwune sar sá’rə̀n vi.
lns	Yìy wùn wàn kér ghay fó a ker leéy wùn àsə́ yee jeéyí. Wón adzə̀m ve a dzəən kìn é mvə̀m tátí vijin kìn é visàkii kér ghay réŋréŋ fó a dzə à kiŋèn é dzə̀’ə̀m.
lns	Mo wìr dzə̀`m kiiy ghay sìn wùn à vitaáví vin vi, kí dzə̀ é shií fo ŋkà’mé vèn wáa dzə eyiìn, Mo kí dzəə̀n ben, Dzə’ə̀m Ye Ku’ùne
lns	Tátí vijiné kù dzə́ cá’ a dzə̀ cá’ a dzə̀ fo Wiíy wùn Lùmèn ve á biimen fo áwune vitu ji dzə̀ á wàa dzə.
lns	Mo kí dzəə̀n é shií fóo yiì é vitúm vi wáa kòŋnén,
